SMILES,pIC50
CCCCCCCCCCS(=O)(=O)CC(=O)C(F)(F)F,5.5902
CCCCCCCCS(=O)(=O)CC(=O)C(F)(F)F,4.7388
CCCCCCCCCCCC[S+]([O-])CC(=O)C(F)(F)F,6.2892
CCCCCCCCCC[S+]([O-])CC(=O)C(F)(F)F,5.9944
CCCCCCCC[S+]([O-])CC(=O)C(F)(F)F,5.0220
N#Cc1cnc(C(=O)CCc2ccc(-c3ccccc3)cc2)o1,9.5850
N#Cc1cnc(C(=O)CCc2ccc(COc3ccccc3)cc2)o1,9.2924
O=C(CCc1ccc(COc2ccccc2)cc1)c1ncc(C(F)(F)F)o1,9.1739
N#Cc1cnc(C(=O)CCc2ccc(Oc3ccccc3)cc2)o1,9.0706
O=C(CCc1ccc(Oc2ccccc2)cc1)c1ncc(C(F)(F)F)o1,9.0000
COC(=O)c1cccc(-c2cnc(C(=O)CCc3ccc(-c4ccccc4)cc3)o2)n1,8.9208
O=C(CCCC1CCN(C(=O)OCc2ccccc2)CC1)c1ncco1,8.3979
CC(C)OC(=O)N1CCC(CCCC(=O)c2ncco2)CC1,8.3979
CC(C)S(=O)(=O)N1CCC(CCCC(=O)c2ncco2)CC1,6.8539
CC(C)(C)CC(=O)N1CCC(CCCC(=O)c2ncco2)CC1,7.0458
CC(C)C(=O)N1CCC(CCCC(=O)c2ncco2)CC1,6.6021
O=C(CCCC1CCN(S(=O)(=O)CCc2ccccc2)CC1)c1ncco1,8.2218
O=C(CCCC1CCN(S(=O)(=O)Cc2ccccc2)CC1)c1ncco1,6.2218
O=C(CCCC1CCN(S(=O)(=O)c2ccccc2)CC1)c1ncco1,8.6021
O=C(CCCC1CCN(C(=O)CCC2CCCCC2)CC1)c1ncco1,8.5229
O=C(CCCC1CCN(C(=O)CC2CCCCC2)CC1)c1ncco1,7.0000
O=C(CCCC1CCN(C(=O)C2CCCCC2)CC1)c1ncco1,7.3468
O=C(CCCC1CCN(C(=O)CCc2ccccc2)CC1)c1ncco1,7.6576
O=C(CCCC1CCN(C(=O)Cc2ccccc2)CC1)c1ncco1,6.3010
O=C(CCCC1CCN(C(=O)c2ccccc2)CC1)c1ncco1,7.1135
CC(C)(C)OC(=O)N1CCC(CCCC(=O)c2ncco2)CC1,8.6990
O=C(CCCC1CCNCC1)c1ncco1,5.2441
CC(C)c1ccc(CN2CCC(CCCC(=O)c3ncco3)CC2)cc1,8.4437
CC(C)c1cccc(CN2CCC(CCCC(=O)c3ncco3)CC2)c1,8.7218
CC(C)Oc1ccc(CN2CCC(CCCC(=O)c3ncco3)CC2)cc1,7.8539
CC(C)Oc1cccc(CN2CCC(CCCC(=O)c3ncco3)CC2)c1,8.3010
O=C(CCCC1CCN(Cc2ccc(Br)cc2)CC1)c1ncco1,7.3468
O=C(CCCC1CCN(Cc2cccc(Br)c2)CC1)c1ncco1,8.0000
O=C(CCCC1CCN(Cc2ccccc2Br)CC1)c1ncco1,6.5017
O=C(CCCC1CCN(Cc2ccc(Cl)cc2)CC1)c1ncco1,7.1805
O=C(CCCC1CCN(Cc2cccc(Cl)c2)CC1)c1ncco1,7.2218
O=C(CCCC1CCN(Cc2ccccc2Cl)CC1)c1ncco1,6.5850
COc1ccc(CN2CCC(CCCC(=O)c3ncco3)CC2)cc1,6.8861
COc1cccc(CN2CCC(CCCC(=O)c3ncco3)CC2)c1,7.4685
COc1ccccc1CN1CCC(CCCC(=O)c2ncco2)CC1,5.3979
Cc1ccc(CN2CCC(CCCC(=O)c3ncco3)CC2)cc1,6.3979
Cc1cccc(CN2CCC(CCCC(=O)c3ncco3)CC2)c1,7.0458
Cc1ccccc1CN1CCC(CCCC(=O)c2ncco2)CC1,5.9208
O=C(CCCC1CCN(Cc2ccccc2)CC1)c1ncco1,6.5017
O=C(Nc1ccccc1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,7.4815
Cc1cccc(-c2nsc(N3CCN(C(=O)Nc4ccccc4)CC3)n2)c1,7.1612
O=C(Nc1ccccc1)N1CCN(c2nc(-c3ccc(F)cc3)ns2)CC1,6.0794
CSc1ccccc1NC(=O)N1CCN(c2nc(-c3ccccc3)ns2)CC1,5.9722
O=C(Nc1ccc([N+](=O)[O-])cc1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,5.0000
O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,5.3010
O=C(Nc1ccccc1F)N1CCN(c2nc(-c3ccccc3)ns2)CC1,8.3606
