SMILES,pIC50
CCCn1c(C)c(C(=O)c2cc(NC(=O)CN)cc3ccccc23)c2ccccc21.Cl,6.3768
N#Cc1cc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2Cl)nc1OCc1ccc(F)c(F)c1,6.2840
CCNC(=O)c1cc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2Cl)nc1OCc1ccc(F)c(F)c1,6.0862
CCCNC(=O)c1cc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2Cl)nc1OCc1ccc(F)c(F)c1,6.0888
CCCCCOc1c(OC)ccc2cc(C(=O)NCc3ccc4c(c3)OCO4)c(=O)[nH]c12,7.4449
COc1ccc(C(=O)c2c(C)n(CCN3CCOCC3)c3cc(I)ccc23)cc1,7.4748
CCCCCn1c(C)c(C(=O)Cc2ccccc2C)c2ccccc21,7.7211
CCCCCn1cc(C(=O)Cc2ccccc2)c2ccccc21,6.7988
CCCCCn1cc(C(=O)Cc2ccc(C)cc2)c2ccccc21,6.2441
CCCCCn1cc(C(=O)Cc2ccccc2C)c2ccccc21,6.8356
CCCCCn1c(C)c(C(=O)Cc2ccccc2)c2ccccc21,6.7444
CCCCCn1c(C)c(C(=O)Cc2cccc(OC)c2)c2ccccc21,7.0754
CCCCCn1c(C)c(C(=O)Cc2ccccc2OC)c2ccccc21,7.0861
CCCCCn1c(C)c(C(=O)Cc2ccc(C)cc2)c2ccccc21,5.8684
CCCCCn1cc(C(=O)Cc2ccccc2OC)c2ccccc21,7.4812
CCCCCn1cc(C(=O)Cc2cccc(OC)c2)c2ccccc21,7.0506
CCCCCn1c(C)c(C(=O)Cc2ccc(OC)cc2)c2ccccc21,6.1902
CCCCCn1cc(C(=O)Cc2ccc(OC)cc2)c2ccccc21,6.3523
CCCCCn1c(C)c(C(=O)Cc2ccccc2F)c2ccccc21,7.1191
CCCCCn1cc(C(=O)Cc2ccccc2F)c2ccccc21,7.4085
CCCCCn1cc(C(=O)Cc2ccc(F)cc2)c2ccccc21,6.4374
CCCCCn1c(C)c(C(=O)Cc2ccc(F)cc2)c2ccccc21,6.1073
CCCCCn1cc(C(=O)Cc2ccccc2Cl)c2ccccc21,8.1544
CCCCCn1c(C)c(C(=O)Cc2ccccc2Cl)c2ccccc21,7.6021
CCCCCn1cc(C(=O)Cc2cccc(Cl)c2)c2ccccc21,6.9743
CCCCCn1c(C)c(C(=O)Cc2cccc(Cl)c2)c2ccccc21,6.8601
CCCCCn1cc(C(=O)Cc2ccc(Cl)cc2)c2ccccc21,6.3024
CCCCCn1c(C)c(C(=O)Cc2ccc(Cl)cc2)c2ccccc21,5.4291
CCCCCn1cc(C(=O)Cc2ccccc2Br)c2ccccc21,7.6985
CCCCCn1c(C)c(C(=O)Cc2ccccc2Br)c2ccccc21,7.5373
CCCCCn1cc(C(=O)Cc2ccc(Br)cc2)c2ccccc21,6.1822
CCCCCn1cc(C(=O)Cc2cccc(F)c2)c2ccccc21,7.0405
CCCCCn1c(C)c(C(=O)Cc2ccc(Br)cc2)c2ccccc21,5.5720
CCCCCn1c(C)c(C(=O)Cc2cccc(F)c2)c2ccccc21,6.7395
CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,6.3546
C/N=C(\NS(=O)(=O)N(C)C)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,5.4162
CCN(CC)S(=O)(=O)N/C(=N\C)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,5.4855
C/N=C(\NS(=O)(=O)N(C)C(C)C)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,5.9485
CCN(C)S(=O)(=O)N/C(=N\C)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,5.7279
C/N=C(\NS(=O)(=O)N1CCCC1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,5.7956
C/N=C(\NS(=O)(=O)N1CCCCCC1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,5.9863
C/N=C(\NS(=O)(=O)N1CCCCCCC1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,5.5877
C/N=C(\NS(=O)(=O)N1CCSCC1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,5.4527
CCN(CC)S(=O)(=O)N/C(=N\C)N1CC(c2cccnc2)C(c2ccc(Cl)cc2)=N1,5.0421
CCN(CC)S(=O)(=O)N/C(=N\C(C)C)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,5.5599
CC/N=C(\NS(=O)(=O)N(CC)CC)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,5.5430
CN/C(=N\S(=O)(=O)N1CCCCC1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,5.8791
C/N=C(\NS(=O)(=O)N1CCOCC1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,5.2699
CN/C(=N\S(=O)(=O)N1CCCCC1)N1C[C@H](c2ccccc2)C(c2ccc(Cl)cc2)=N1,5.4566
COc1ccc(S(=O)(=O)c2cc(OC)ccc2S(=O)(=O)c2ccc([C@H](C)NS(C)(=O)=O)cc2)cc1,9.3979
COc1ccc(S(=O)(=O)c2cc(OC)ccc2S(=O)(=O)c2ccc([C@@H](C)NS(C)(=O)=O)cc2)cc1,7.5229
COc1ccc(S(=O)(=O)c2cc(OC)ccc2S(=O)(=O)c2ccc(C(C)(C)NS(C)(=O)=O)cc2)cc1,8.2218
COc1ccc(S(=O)(=O)c2cc(OC)ccc2S(=O)(=O)c2ccc(CNS(C)(=O)=O)cc2)cc1,8.8861
COc1ccc(S(=O)(=O)c2cc(OC)ccc2Cc2ccc([C@H](C)NS(C)(=O)=O)cc2)cc1,9.2218
C[C@H](NS(C)(=O)=O)c1ccc(Cc2ccc(Cl)cc2S(=O)(=O)c2ccc(Cl)cc2)cc1,8.1739
C[C@H](NS(C)(=O)=O)c1ccc(Cc2ccc(OC(F)(F)F)cc2S(=O)(=O)c2ccccc2F)cc1,9.3979
C[C@H](NS(C)(=O)=O)c1ccc(Cc2ccc(C(F)(F)F)cc2S(=O)(=O)c2ccccc2F)cc1,9.0000
C[C@H](NS(C)(=O)=O)c1ccc(Cc2ccc(C(F)(F)F)cc2S(=O)(=O)c2c(F)cccc2F)cc1,8.7447
C[C@H](NS(C)(=O)=O)c1ccc(Cc2ccc(OC(F)(F)F)cc2S(=O)(=O)c2ccccc2OC(F)(F)F)cc1,7.7959
C[C@H](NS(C)(=O)=O)c1ccc(Cc2ccc(C(F)(F)F)cc2S(=O)(=O)c2cccc(F)c2)cc1,8.4559
C[C@H](NS(C)(=O)=O)c1ccc(Cc2ccc(OC(F)(F)F)cc2S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1,7.4559
